$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
3CD05B,D-CGFB,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD05C,D-CGFC,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD05D,D-CGFD,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD061,D-CGFH,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD063,D-CGFJ,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD067,D-CGFN,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD068,D-CGFO,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD05E,D-CGFE,Gesellschaft für Flugzieldarstellung,Gates Learjet 36 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD05F,D-CGFF,Gesellschaft für Flugzieldarstellung,Gates Learjet 36 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
3CD066,D-CGFM,Gesellschaft für Flugzieldarstellung,Learjet 31 A,LJ31,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
C0126A,C-FGZH,Top Aces Inc,Douglas A-4N Skyhawk,A4,Civ,Callsign Viper,Aggressor,,Hired Gun,https://www.topaces.com
4B2F0B,HB-RVF,A-Jet AG,F+W Emmen DH-115 Vampire MK.55,VAMP,Civ,Fighter,I Am Old,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Vampire
ACEDC6,N932H,Airborne Support Inc.,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C06B21,C-GOOU,ALCI Aviation Ltd,Douglas C-47A BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C032D1,C-FTGI,ALCI Aviation Ltd,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C032E0,C-FTGX,ALCI Aviation Ltd,Douglas DC-3 BT-67,DC3T,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C04F42,C-GEAJ,ALCI Aviation Ltd,Douglas DC-3 BT-67,DC3T,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
4B208C,HB-MIM,Ariel Ludi,Bucker Bu 133C Jungmeister ,BU33,Civ,Biplane,History,,Historic,https://en.wikipedia.org/wiki/B%C3%BCcker_B%C3%BC_133_Jungmeister
4B2D1D,HB-RCF,Association Morane Charlie Fox,D-3801 (Morane MS-412),ZZZZ,Civ,Fighter,History,,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier_M.S.406
A31F71,N300BF,Basler Airlines,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
AB9066,N844TH,Basler Turbo Conversions,Douglas C-47A BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
A0CA7A,N150D,Basler Turbo Conversions,Douglas C-47DL,DC3,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Douglas_C-47_Skytrain
A04088,N115U,Basler Turbo Conversions,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
A2B041,N272ZZ,Big Flats LLC,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
40687C,G-SHWN,Boultbee Flight Academy,North American P-51D Mustang,P51,Civ,War Bird,Shiny,,Historic,https://en.wikipedia.org/wiki/North_American_P-51_Mustang
40302D,G-BRSF,Boultbee Flight Academy,Supermarine Spitfire IX,SPIT,Civ,War Bird,Speak Up Sonny,,Historic,https://www.boultbeeflightacademy.co.uk/rr232
4071BB,G-IRTY,Boultbee Flight Academy,Supermarine Spitfire IX,SPIT,Civ,Shiny,History,,Historic,https://www.silverspitfire.com
40232B,G-CCCA,Boultbee Flight Academy,Supermarine Spitfire LFIXe,SPIT,Civ,War Bird,Speak Up Sonny,,Historic,https://www.boultbeeflightacademy.co.uk/pv202
403D79,G-ILDA,Boultbee Flight Academy,Supermarine Spitfire T.IX,SPIT,Civ,War Bird,Speak Up Sonny,,Historic,https://www.boultbeeflightacademy.co.uk/sm520
C05669,C-GGSU,CGG Aviation,Douglas DC-3 BT-67,DC3T,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C01024,C-FGCX,China Antarctic & Arctic Research Expedition,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
4025FC,G-AKIU,Classic Aircraft Trust,Percival Proctor 5,PROC,Civ,Training Wheels,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Percival_Proctor
4B2F13,HB-RVN,Eric Chardonnens,F+W Emmen DH-100 Vampire FB6,VAMP,Civ,Fighter,I Am Old,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Vampire
43C32E,LS326,Fly Navy Heritage Trust,Fairey Swordfish II,SWOR,Civ,Old,Speak Up Sonny,,Historic,https://navywings.org.uk
43C32D,W5856,Fly Navy Heritage Trust,Fairey Swordfish IV,SWOR,Civ,Old,Speak Up Sonny,,Historic,https://navywings.org.uk
43C32F,VR930,Fly Navy Heritage Trust,Sea Fury FB11,FURY,Civ,Old,Speak Up Sonny,,Historic,https://navywings.org.uk
404E86,G-HHII,Flyaspitfire.com,Hawker Hurricane IIb (2 Seat),HURI,Civ,Unicorn,Bicycle Made For Two,,Historic,https://flyaspitfire.com/hurricane-be505
502C61,YL-LEV,Flying Adventure Tours,Antonov An-2 P,AN2,Civ,I Am Old,I Must Break You,,Historic,https://en.wikipedia.org/wiki/Antonov_An-2
401A71,G-ADNE,G-ADNE Group,De Havilland Hornet Moth DH.87B,DH87,Civ,Speak Up Sonny,Biplane,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Hornet_Moth
43C332,XP820,Historic Aircraft Flight Trust,DHC-2 Beaver AL1,DHC2,Civ,Old,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Canada_DHC-2_Beaver
4077E4,G-SKNG,Historic Helicopters,Westland Sea King HAR3,S61,Civ,Mae West,Amphibian,,Historic,https://www.historichelicopters.com/Pages/35/Sea-King.html
43C34D,G-CMDO,Historic Helicopters,Westland Sea King HC.4,S61,Civ,Commando,Sea King,,Historic,https://www.historichelicopters.com/Pages/35/Sea-King.html
4075AD,G-WSEX,Historic Helicopters,Westland Wessex HU.5,WESX,Civ,The Last Of Us,Mae West,,Historic,https://www.historichelicopters.com/Pages/32/Navy-Wessex.html
403850,G-BVGE,Historic Helicopters,Westland Whirlwind,S55T,Civ,The Last Of Us,Mae West,,Historic,https://www.historichelicopters.com/Pages/30/Whirlwind.html
4B13F7,HB-HOP,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52
4B13FA,HB-HOS,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52
4B13FB,HB-HOT,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52
C003AA,C-FBKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C020B6,C-FMKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C046ED,C-GAWI,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C04F41,C-GEAI,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C057C6,C-GHGF,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C05D72,C-GJKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C06016,C-GKKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C07D22,C-GVKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
A0F6BA,N161PR,N161PR LLC,Douglas C-47B BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C03C29,C-FWUI,North Star Air,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
C038D9,C-FVNS,North Star Air,Douglas DC-3C BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
A65F18,N51AB,Plane Fun,CAC CA-18 Mustang Mk.22,P51,Civ,War Bird,Fighter,,Historic,https://en.wikipedia.org/wiki/Commonwealth_Aircraft_Corporation
403085,G-BRWR,Private,Aeronca Chief 11AC,AR11,Civ,Speak Up Sonny,Highwing,,Historic,https://en.wikipedia.org/wiki/Aeronca_11_Chief
401491,G-ANHX,Private,Auster AOP.5,AUS6,Civ,Speak Up Sonny,I Am Old,,Historic,http://www.aerialvisuals.ca/AirframeDossier.php?Serial=114444
401480,G-AMZT,Private,Auster J/5F Aiglet Trainer,AIGT,Civ,I Am Old,Training Wheels,,Historic,https://en.wikipedia.org/wiki/Auster_Aiglet_Trainer
400D26,G-BWSG,Private,BAC Jet Provost T.5,JPRO,Civ,Training Wheels,Jet Trainer,,Historic,https://en.wikipedia.org/wiki/BAC_Jet_Provost
A15077,N184KP,Private,Beech Expeditor 3NM,BE18,Civ,Shiny,I Am Old,,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_18
A1B7B7,N21FS,Private,Beech Expeditor 3NM,BE18,Civ,Shiny,I Am Old,,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_18
A1EC64,N223CM,Private,Beech Expeditor 3NM,BE18,Civ,Shiny,I Am Old,,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_18
A0F0E5,N16S,Private,Beech Staggerwing D17S,BE17,Civ,Biplane,History,,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_17_Staggerwing
A1436B,N18028,Private,Beech Staggerwing D17S,BE17,Civ,Biplane,History,,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_17_Staggerwing
AB63B9,N833CH,Private,Beech Staggerwing D17S,BE17,Civ,Biplane,History,Staggerwing,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_17_Staggerwing
A6C25D,N5345N,Private,Boeing A75 Stearman,ST75,Civ,Radial Engine,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
40313A,G-BSDS,Private,Boeing Stearman A75 PT-13A Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
406E76,G-CIPE,Private,Boeing Stearman A75L300,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
A5840C,N4545N,Private,Boeing Stearman A75N1 PT-17 Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
A05DCB,N1222N,Private,Boeing Stearman B75 N1 N2S-3 Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
4039B3,G-ISDN,Private,Boeing Stearman B75N1 N2S-3 Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
A57267,N450D,Private,Boeing Stearman E75 N1 PT-13D Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
4B2D04,HB-RBG,Private,Boeing Stearman E75 N2S-5 Kaydet,ST75,Civ,Wing Walk,Biplane,,Historic,https://en.wikipedia.org/wiki/Boeing-Stearman_Model_75
401F85,G-BJAL,Private,Bucker 1-131E Jungmann,BU31,Civ,Luftwaffe,I Am Old,,Historic,https://en.wikipedia.org/wiki/B%C3%BCcker_B%C3%BC_131_Jungmann
3D8879,D-FXXX,Private,Canadian Car & Foundry Harvard IV,T6,Civ,To Be Faaaaaaaaaaaaaaaaaaair,History,,Historic,https://en.wikipedia.org/wiki/Canadian_Car_and_Foundry
4030E2,G-BSBG,Private,Canadian Car & Foundry T-6J Texan,T6,Civ,To Be Faaaaaaaaaaaaaaaaaaair,History,,Historic,https://en.wikipedia.org/wiki/Canadian_Car_and_Foundry
4069D5,G-CHYN,Private,Canadian Car & Foundry T-6J Texan,T6,Civ,To Be Faaaaaaaaaaaaaaaaaaair,History,,Historic,https://en.wikipedia.org/wiki/Canadian_Car_and_Foundry
A8787D,N645H,Private,Curtiss-Wright Travel Air 4000 E,TVL4,Civ,Biplane,History,,Historic,https://en.wikipedia.org/wiki/Travel_Air_2000
402D66,G-BPHR,Private,De Havilland Australia Tiger Moth DH.82A,DH82,Civ,History,Biplane,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Tiger_Moth
4014C0,G-AOJH,Private,de Havilland Canada Fox Moth DH.83C,DH82,Civ,Biplane,You Came Here In That Thing,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Fox_Moth
40186F,G-AXXV,Private,De Havilland DH-82 Tiger Moth,DH82,Civ,Biplane,Old Stuff,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Tiger_Moth
401A4E,G-AAZP,Private,DeHavilland DH-80A Puss Moth,DH80,Civ,Biplane,Old Stuff,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Puss_Moth
3E3238,D-IKFG,Private,DH.89A Dragon Rapide,DH89,Civ,Streamlined,Biplane,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Dragon_Rapide
4014CC,G-AOTY,Private,DHC-1 Chipmunk 22,DHC1,Civ,John Andrews Sir,Jump Johnny Jump,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
40155A,G-ARMC,Private,DHC-1 Chipmunk 22,DHC1,Civ,Jump Johnny Jump,Speak Up Sonny,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
401A2E,G-BARS,Private,DHC-1 Chipmunk 22,DHC1,Civ,Jump Johnny Jump,Speak Up Sonny,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
401AEE,G-BBMO,Private,DHC-1 Chipmunk 22,DHC1,Civ,Jump Johnny Jump,Speak Up Sonny,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
401B6E,G-BCIH,Private,DHC-1 Chipmunk 22,DHC1,Civ,John Andrews Sir,Air Experience Flight,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
4B3447,HB-TUT,Private,DHC-1 Chipmunk 22,DHC1,Civ,Jump Johnny Jump,Speak Up Sonny,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
A0803D,N131PR,Private,Douglas C-47A BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
A52790,N431HM,Private,Douglas C47A Dakota,DC3,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Douglas_C-47_Skytrain
A1B748,N21BF,Private,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Historic,https://en.wikipedia.org/wiki/Basler_BT-67
3D7656,D-FRBI,Private,EKW C.3603,C365,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/EKW_C-36
4B2D33,HB-RDB,Private,EKW C.3605,C365,Civ,History,Alpine Anteater,,Historic,https://en.wikipedia.org/wiki/F%2BW_C-3605
4B2D39,HB-RDH,Private,EKW C.3605,C365,Civ,History,Alpine Anteater,,Historic,https://en.wikipedia.org/wiki/F%2BW_C-3605
AD2D55,N94804,Private,Ercoupe 415-E,ERCO,Civ,I Am Old,Double Vision,,Historic,https://en.wikipedia.org/wiki/ERCO_Ercoupe
3D0B74,D-ECOY,Private,FWP P.149 D,P149,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Piaggio_P.149
4B1B4C,HB-KIU,Private,FWP P.149 D,P149,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Piaggio_P.149
4B2D38,HB-RDG,Private,General Motors TBM-3R Avenger,TBM,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Grumman_TBF_Avenger
4B2DC0,HB-RIM,Private,Junkers F 13,F13,Civ,Shiny,History,,Historic,https://en.wikipedia.org/wiki/Junkers_F_13
4B2CF2,HB-RAO,Private,Morane-Saulnier MS.317,MS31,Civ,Biplane,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier_MS.315
3821E9,F-BIPJ,Private,Morane-Saulnier MS.505 Criquet,F156,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier
4B0B69,HB-EIJ,Private,Morane-Saulnier MS.505 Criquet,F156,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier
3D6062,D-FITE,Private,North American Harvard II,T6,Civ,Training Wheels,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/North_American_T-6_Texan
A848AC,N6328T,Private,North American P-51D Mustang,P51,Civ,War Bird,Shiny,,Historic,https://en.wikipedia.org/wiki/North_American_P-51_Mustang
A520CB,N43AF,Private,North American SNJ-5 Texan,T6,Civ,Training Wheels,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/North_American_T-6_Texan
4B2D25,HB-RCN,Private,North American T-6 Texan,T6,Civ,Training Wheels,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/North_American_T-6_Texan
4B2ED2,HB-RTA,Private,North American T-6 Texan,T6,Civ,Training Wheels,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/North_American_T-6_Texan
40522C,G-CERD,Private,OGMA DHC-1 Chipmunk T.20,DHC1,Civ,Jump Johnny Jump,Obrigado,,Historic,https://www.youtube.com/watch?v=JMz_gONS8X0
403D06,G-OHAL,Private,Pietenpol Aircamper,CAMP,Civ,Highwing,I Am Old,,Historic,https://en.wikipedia.org/wiki/Pietenpol_Air_Camper
4B2D1B,HB-RCD,Private,Pilatus P-3 05,PP3,Civ,Training Wheels,I Am Old,,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3
4B2D1C,HB-RCE,Private,Pilatus P-3 05,PP3,Civ,Training Wheels,I Am Old,,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3
4B2D23,HB-RCL,Private,Pilatus P-3 05,PP3,Civ,Training Wheels,I Am Old,,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3
40223A,G-LOCH,Private,Piper J-3 C-90 Cub,J3,Civ,Spotter,War Bird,,Historic,https://en.wikipedia.org/wiki/Piper_J-3_Cub
402ECD,G-BPUR,Private,Piper J-3 L-65 Cub,J3,Civ,Spotter,War Bird,,Historic,https://en.wikipedia.org/wiki/Piper_J-3_Cub
401F83,G-BJAF,Private,Piper L-4A Grasshopper,J3,Civ,Speak Up Sonny,Eye In The Sky,,Historic,https://world-war-2.wikia.org/wiki/Piper_L-4_Grasshopper
40331C,G-BSYO,Private,Piper L-4B Grasshopper,J3,Civ,Speak Up Sonny,Eye In The Sky,,Historic,https://world-war-2.wikia.org/wiki/Piper_L-4_Grasshopper
4013E2,G-AFZL,Private,Porterfield CP-50,CP65,Civ,Tail Dragger,Highwing,,Historic,https://en.wikipedia.org/wiki/Porterfield_Collegiate
A4F2EB,N418M,Private,Stinson Junior SM-8A,ZZZZ,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Stinson_Junior
A0587F,N121MC,Private,Stinson Sentinel L-5,L5,Civ,History,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Stinson_L-5_Sentinel
402DCD,G-MXVI,Private,Supermarine Spitfire LFXVIe,SPIT,Civ,War Bird,Fighter,,Historic,https://en.wikipedia.org/wiki/Supermarine_Spitfire
4B2F54,HB-RYA,Private,Yakovlev Yak-9 UM,YAK9,Civ,War Bird,Fighter,,Historic,https://en.wikipedia.org/wiki/Yakovlev_Yak-9
4022B9,G-PRXI,Propshop,Supermarine Spitfire PR.XI,SPIT,Civ,Photo Recon,War Bird,,Historic,https://en.wikipedia.org/wiki/Supermarine_Spitfire_(late_Merlin-powered_variants)
4025CB,G-RNHF,Royal Naval Historic Flight,Hawker Sea Fury T.20S,FURY,Civ,War Bird,Training Wheels,,Historic,https://navywings.org.uk/portfolio/sea-fury-t-20
401A61,G-ACSS,Shuttleworth Collection,DH.88 Comet,DH89,Civ,Speed Racer,Grosvenor House,,Historic,https://www.shuttleworth.org/collection/dh88comet
4044A7,G-BZSC,Shuttleworth Collection,Sopwith Camel,CAML,Civ,Biggles,Biplane,,Historic,https://youtu.be/Q8Gt-UqwZaI?t=3881
4A930E,SE-DXN,Swedish Air Force Historic Flight,AJS 37 Saab 37 Viggen,SB37,Civ,Delta Wing,Smakar det sa kostar det,,Historic,https://www.swafhf.com/sk37-ajs37-viggen
4AC9A9,SE-RMI,Swedish Air Force Historic Flight,Cessna 550 Citation II,C550,Civ,Bizjet,Smakar det sa kostar det,,Historic,https://www.swafhf.com
4AC9A4,SE-RMD,Swedish Air Force Historic Flight,J 32 Saab 32 Lansen,SB32,Civ,Old,Fighter,,Historic,https://www.swafhf.com/j32-lansen
4AC9A5,SE-RME,Swedish Air Force Historic Flight,J 32 Saab 32 Lansen,SB32,Civ,Old,Fighter,,Historic,https://www.swafhf.com/j32-lansen
4A930D,SE-DXM,Swedish Air Force Historic Flight,J 34 Hawker Hunter,HUNT,Civ,Old,Fighter,,Historic,https://www.swafhf.com/j34-hawker-hunter
4A9312,SE-DXR,Swedish Air Force Historic Flight,Saab Draaken J35-J,SB35,Civ,Delta Wing,Smakar det sa kostar det,,Historic,https://www.swafhf.com/j35-sk35-draken
4A9302,SE-DXB,Swedish Air Force Historic Flight,Saab J29F Tunnan,SB29,Civ,Old,Fighter,,Historic,https://www.swafhf.com/j29-tunnan
4A9AA2,SE-FUB,Swedish Air Force Historic Flight,Sk 16 Noorduyn Harvard ,T6,Civ,Training Wheels,Speak Up Sonny,,Historic,https://www.swafhf.com
4A9310,SE-DXP,Swedish Air Force Historic Flight,Sk 35C Saab 35 Draken,SB35,Civ,Delta Wing,Smakar det sa kostar det,,Historic,https://www.swafhf.com/j35-sk35-draken
4A930F,SE-DXO,Swedish Air Force Historic Flight,Sk 37 Saab 37 Viggen,SB37,Civ,Delta Wing,Smakar det sa kostar det,,Historic,https://www.swafhf.com/sk37-ajs37-viggen
4A9307,SE-DXG,Swedish Air Force Historic Flight,Sk 60 Saab 105,SB05,Civ,Training Wheels,I Am Old,,Historic,https://www.swafhf.com/sk60
4B2F0F,HB-RVJ,Verein De Havilland Flying Group,F+W Emmen DH-115 Vampire MK.55,VAMP,Civ,Fighter,I Am Old,,Historic,https://en.wikipedia.org/wiki/De_Havilland_Vampire
4B0B4F,HB-EHJ,Verein der Freunde des Fieseler Storch,Fieseler Storch Fi 156C-3,F156,Civ,History,I am old,,Historic,https://en.wikipedia.org/wiki/Fieseler_Fi_156_Storch
4B0C72,HB-ESO,Verein Historic & Classic Airplanes,Ryan Navion A (L-17B),NAVI,Civ,Shiny,Speak Up Sonny,,Historic,https://en.wikipedia.org/wiki/Ryan_Navion
A2B67C,N274MS,Microsoft Corp,Ascending Technologies Firefly,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A2F08E,N289MS,Microsoft Corp,DJI Inspire 1,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A3180D,N299MS,Microsoft Corp,DJI Inspire 1,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A7AD80,N594NS,Microsoft Corp,DJI Matrice 100,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A7FE0A,N614EM,Microsoft Corp,DJI Matrice 100,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A083C3,N132MS,Microsoft Corp,DJI Phantom 2 Vision +,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A0D2C1,N152MS,Microsoft Corp,DJI Phantom 2 Vision +,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A0FA40,N162MS,Microsoft Corp,DJI Phantom 2 Vision +,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A1782B,N194MS,Microsoft Corp,DJI Phantom 2 Vision +,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A21112,N232MS,Microsoft Corp,DJI S900,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A292B4,N265MS,Microsoft Corp,Ms Discovery Pro,UAV,Civ,Uphold The Public Trust,UAV,,I For One Welcome our new Overlords,https://www.microsoft.com
A0A7D6,N141QS,Microsoft Financing Corp,Bombardier BD-700-1A10,GLEX,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A0BA69,N146QS,Microsoft Financing Corp,Bombardier BD-700-1A10,GLEX,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A0BE20,N147QS,Microsoft Financing Corp,Bombardier BD-700-1A10,GLEX,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A0C1D7,N148QS,Microsoft Financing Corp,Bombardier BD-700-1A10,GLEX,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
AA3930,N758QS,Microsoft Financing Corp,Bombardier Challenger 350,CL35,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
AA558A,N765QS,Microsoft Financing Corp,Bombardier Challenger 350,CL35,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
AAABF6,N787QS,Microsoft Financing Corp,Bombardier Challenger 350,CL35,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
