$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
AE4EEA,08-0047,United States Air Force,Bell CV-22B Osprey,V22,Mil,352nd Special Operations Wing,Tiltrotor,Nope-Mobile,Special Forces,https://w.wiki/3ksn
AE4ECE,10-1952,United States Air Force,Bell CV-22B Osprey,V22,Mil,352nd Special Operations Wing,Tiltrotor,Nope-Mobile,Special Forces,https://w.wiki/3ksn
AE4A7E,07-1933,United States Air Force,Bell CV-22B Osprey,V22,Mil,352nd Special Operations Wing,Tiltrotor,Nope-Mobile,Special Forces,https://w.wiki/3ksn
ADEDBE,N997MG,United States Air Force,DHC-8-202,DH8B,Mil,Special Operations,STOL,Covert,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
ADD70A,N991HA,United States Air Force,DHC-8-202,DH8B,Mil,Special Operations,STOL,Covert,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
ADC21E,N986HA,United States Air Force,DHC-8-202,DH8B,Mil,Special Operations,STOL,Covert,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
AE1280,73-1587,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE127F,73-1586,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE127E,73-1585,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE127D,73-1584,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE127C,73-1583,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE127B,73-1581,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE1279,73-1588,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE1276,73-1580,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE1275,73-1590,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE1274,73-1595,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE1273,73-1594,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE05C6,65-0967,United States Air Force,EC-130H Hercules,C130,Mil,Compass Call,Wild Weasel,PSYOPS,Special Forces,https://en.wikipedia.org/wiki/Lockheed_EC-130H_Compass_Call
AE08E0,Jan-35,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE067A,00-1934,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE04A0,99-1933,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE0257,98-1932,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE0252,97-1931,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE0248,96-8154,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE0247,96-8153,United States Air Force,EC-130J Hercules,C30J,Mil,Commando Solo III,PSYOPS,Flying Radio Station,Special Forces,https://w.wiki/Fu8
AE6911,18-5910,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE6476,17-5903,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE6202,18-5888,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE6200,18-5884,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE61FB,17-5878,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE61F9,17-5876,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE61F8,17-5875,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE61F6,17-5872,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5F11,14-5864,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5F0F,16-5862,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5E01,16-5850,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5DFB,16-5839,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5C98,15-5825,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE596A,14-5793,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5966,14-5800,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5965,14-5795,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE5963,13-5786,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54D8,13-5777,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54D6,13-5775,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54D3,13-5770,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54D0,1411268,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54CF,1410903,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54CE,1410538,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54CD,1410173,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54CC,12-5759,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE54CB,1409077,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4E1D,1401742,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4E1B,1400281,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4E1A,1398820,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4BE7,1393310,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4BE5,09-5711,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE4B00,1387041,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D7,1574440,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D6,1574075,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D5,1573710,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D4,09-6207,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D3,1572948,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D2,08-6205,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D1,1572218,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29D0,1571852,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29CF,1571487,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE29CE,1571122,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12C5,87-0125,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12C4,87-0126,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12B9,88-0194,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12B8,88-0193,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12B7,87-0023,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12B6,86-1699,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12B0,88-0191,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12AE,88-0195,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12AD,88-0264,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE12AC,88-1803,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE1294,89-0283,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE1293,89-0282,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE1292,90-0162,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE128F,85-0011,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
AE1259,89-0280,United States Air Force,MC-130J Super Hercules,C30J,Mil,Commando II,Special Ops,Exfiltration,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130
A41409,N362DD,United States Air Force,PZL-M28 Skytuck,M28,Mil,Covert,Special Ops,STOL,Special Forces,https://en.wikipedia.org/wiki/Air_Force_Special_Operations_Command
AE0D35,05-27046,United States Air Force,Sikorsky HH-60G Blackhawk,H60,Mil,Special Operations,Whirly Bird,Black Helicopter,Special Forces,https://www.airforce.com
AE1D98,161410,United States Navy,Lockheed EP-3E Orion,P3,Mil,Covert,Special Ops,SIGINT,Special Forces,https://www.p3orion.nl/sneaky.html
AE1D94,159887,United States Navy,Lockheed EP-3E Orion,P3,Mil,Covert,Special Ops,SIGINT,Special Forces,https://www.p3orion.nl/sneaky.html
AAB2FA,N789LL,US SOCOM,B350 Super King Air,B350,Mil,Covert,SOCOM,You Aint Seen Me Right,Special Forces,https://w.wiki/4meC
AB3343,N8200R,US SOCOM,DHC-8-202,DH8B,Mil,Special Ops,Covert,SOCOM,Special Forces,https://w.wiki/4meC
AB333B,N8200H,US SOCOM,DHC-8-202,DH8B,Mil,Special Ops,Covert,SOCOM,Special Forces,https://w.wiki/4meC
A7C0F2,N599XQ,US SOCOM,DHC-8-315,DH8C,Gov,Covert,SOCOM,You Aint Seen Me Right,Special Forces,https://w.wiki/4meC
AE68E0,95-3058,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68C0,16-3025,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68BE,15-3086,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68BD,12-3047,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68BC,12-3050,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68BB,12-3085,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68BA,12-3040,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B9,12-3060,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B8,11-3097,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B7,11-3075,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B6,11-3031,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B5,11-3016,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B4,10-3026,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B3,11-3104,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B2,10-3077,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68B1,10-3068,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68AF,07-3093,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AE68AD,97-3091,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
AC8997,11-3104,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
A739E7,10-3068,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
A486EA,97-3091,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
A3BE59,12-3040,US SOCOM,Dornier C-146A,D328,Mil,Special Ops,Covert,Wolfhound,Special Forces,https://w.wiki/4meC
A790EC,N587LJ,US SOCOM,Gates C-21A,LJ35,Mil,Covert,SOCOM,You Aint Seen Me Right,Special Forces,https://w.wiki/4meC
A87A31,N6450L,US Special Operations Command,B350 Super King Air,B350,Mil,Covert,ISR,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
A8649B,N64TR,US Special Operations Command,B350 Super King Air,B350,Mil,Covert,ISR,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
A6692B,N512DC,US Special Operations Command,B350 Super King Air,B350,Mil,Covert,ISR,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
A3E533,N350EB,US Special Operations Command,B350 Super King Air,B350,Mil,Covert,ISR,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
AB333E,N8200L,US Special Operations Command,DHC-8-202,DH8B,Mil,Covert,STOL,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
A2C83E,N279DH,US Special Operations Command,PZL-M28 Skytuck,M28,Mil,Covert,STOL,SOCOM,Special Forces,https://en.wikipedia.org/wiki/United_States_Special_Operations_Command
AE4EEC,10-0053,USAF,Bell CV-22B Osprey,V22,Mil,Helipad Smasher,Rotorwash,Tiltrotor,Special Forces,https://ukdefencejournal.org.uk/us-air-force-destroy-british-hospital-helipad/
AE0449,02-4452,USAF,Boeing C-32B,B752,Gov,150th Special Operations Squadron,Special Ops,CIA,Special Forces,https://en.wikipedia.org/wiki/486th_Flight_Test_Squadron
AE0446,99-6143,USAF,Boeing C-32B,B752,Gov,150th Special Operations Squadron,Special Ops,CIA,Special Forces,https://en.wikipedia.org/wiki/486th_Flight_Test_Squadron
AE0443,00-9001,USAF,Boeing C-32B,B752,Gov,150th Special Operations Squadron,Special Ops,CIA,Special Forces,https://en.wikipedia.org/wiki/486th_Flight_Test_Squadron
AE0433,02-5001,USAF,Boeing C-32B,B752,Gov,150th Special Operations Squadron,Special Ops,CIA,Special Forces,https://en.wikipedia.org/wiki/486th_Flight_Test_Squadron
AE54D9,13-5778,USAF,MC-130J Super Hercules,C30J,Mil,352nd Special Operations Wing,Covert,UARRSI,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130#MC-130J_Commando_II
AE54D7,13-5776,USAF,MC-130J Super Hercules,C30J,Mil,352nd Special Operations Wing,Covert,UARRSI,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130#MC-130J_Commando_II
AE4E19,1399550,USAF,MC-130J Super Hercules,C30J,Mil,352nd Special Operations Wing,Covert,UARRSI,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130#MC-130J_Commando_II
AE4BE6,09-5713,USAF,MC-130J Super Hercules,C30J,Mil,352nd Special Operations Wing,Covert,UARRSI,Special Forces,https://en.wikipedia.org/wiki/Lockheed_MC-130#MC-130J_Commando_II
78CF95,LH94007,Chinese Army,Shaanxi Y-8,AN12,Mil,Military Transport,Vashe Zdorovye,PLA,Toy Soldiers,https://w.wiki/4meK
407951,G-UASA,Bristow Helicopters,Schiebel Camcopter S-100,ZZZZ,Civ,Drone,Maritime Patrol,Coastguard,UAV,https://en.wikipedia.org/wiki/Schiebel_Camcopter_S-100
A169D7,N190TC,General Atomics,MQ-9B SkyGuardian,Q9,Mil,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.ga-asi.com/remotely-piloted-aircraft/mq-9b
3FB101,99+01,German Air Force,RQ-4B EuroHawk,Q4,Mil,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.bundeswehr.de/de/organisation/luftwaffe
43C883,Tactical,Royal Air Force,Thales Watchkeeper WK450,UAV,Mil,UAV,Border Patrol,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Thales_Watchkeeper_WK450
43C87A,Tactical,Royal Air Force,Thales Watchkeeper WK450,UAV,Mil,UAV,Border Patrol,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Thales_Watchkeeper_WK450
407918,G-TEKV,UK Border Force,Tekever AR5,UAV,Gov,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.justice.gov
AE5026,167792,United States Air Force,Bell MQ-8B,UAV,Mil,UAV,Border Patrol,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_MQ-8_Fire_Scout
AE54B7,05-2024,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
AE54B6,11-2049,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
AE54B5,10-2043,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
AE5422,11-2047,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
AE541D,Tactical,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
AE27A7,04-2021,United States Air Force,RQ-4 Global Hawk,Q4,Mil,UAV,Skynet,Uphold The Public Trust,UAV,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk
407AFE,G-WNDR,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page
4077B6,G-CLLU,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page
40639D,G-CPAS,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
406343,G-NWOI,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
4062D8,G-TVHB,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
4062D2,G-POLA,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
4061E4,G-CPAO,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
406176,G-HEOI,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
405F1D,G-SUFK,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
404A2E,G-POLD,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
40499A,G-POLB,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
40481E,G-POLG,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
40472C,G-POLU,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
404715,G-POLC,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
404714,G-POLH,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
401255,G-POLF,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
4010AC,G-EMID,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
400A64,G-POLJ,National Police Air Service,Eurocopter EC135,EC35,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
406100,G-DCPB,National Police Air Service,Eurocopter EC145,EC45,Pol,Eye In The Sky,Police Squad,Bobby On The Beat,UK National Police Air Service,https://www.npas.police.uk/what-we-do
